PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,height,weight
1628984,Devonte',Graham,Devonte' Graham,"Graham, Devonte'",D. Graham,1995-02-22T00:00:00,Kansas,USA,University of Kansas/USA,6-1,195,1,4,Guard,Active,1610612766,Hornets,CHA,hornets,Charlotte,devonte_graham,2018,2019,Y,Y,Y,2018,2,34,185.0,88.0
1629057,Robert,Williams III,Robert Williams III,"Williams III, Robert",R. Williams III,1997-10-17T00:00:00,Texas A&M,USA,Texas A&M University/USA,6-8,237,1,44,Center-Forward,Active,1610612738,Celtics,BOS,celtics,Boston,robert_williams,2018,2019,Y,Y,Y,2018,1,27,203.0,108.0
1627824,Guerschon,Yabusele,Guerschon Yabusele,"Yabusele, Guerschon",G. Yabusele,1995-12-17T00:00:00, ,France,France/France,6-8,260,2,30,Forward,Active,1610612738,Celtics,BOS,celtics,Boston,guerschon_yabusele,2016,2018,Y,Y,Y,2016,1,16,203.0,118.0
1628966,Keita,Bates-Diop,Keita Bates-Diop,"Bates-Diop, Keita",K. Bates-Diop,1996-01-23T00:00:00,Ohio State,USA,Ohio State University/USA,6-8,229,1,31,Forward,Active,1610612750,Timberwolves,MIN,timberwolves,Minnesota,keita_bates-diop,2018,2019,Y,Y,Y,2018,2,48,203.0,104.0
1626144,Emmanuel,Mudiay,Emmanuel Mudiay,"Mudiay, Emmanuel",E. Mudiay,1996-03-05T00:00:00, ,Democratic Republic of the Congo,Guangdong/DRC,6-3,200,4,8,Guard,Active,1610612762,Jazz,UTA,jazz,Utah,emmanuel_mudiay,2015,2019,N,Y,Y,2015,1,7,190.0,91.0
2733,Shaun,Livingston,Shaun Livingston,"Livingston, Shaun",S. Livingston,1985-09-11T00:00:00,No College,USA,Peoria Central HS (IL)USA/USA,6-7,192,15,34,Guard,Active,1610612744,Warriors,GSW,warriors,Golden State,shaun_livingston,2004,2018,Y,Y,Y,2004,1,4,201.0,87.0
203917,Nik,Stauskas,Nik Stauskas,"Stauskas, Nik",N. Stauskas,1993-10-07T00:00:00,Michigan,Canada,Michigan/Canada,6-6,205,5,1,Guard,Active,1610612739,Cavaliers,CLE,cavaliers,Cleveland,nik_stauskas,2014,2018,N,Y,Y,2014,1,8,198.0,93.0
1626174,Christian,Wood,Christian Wood,"Wood, Christian",C. Wood,1995-09-27T00:00:00,UNLV,USA,UNLV/USA,6-10,214,3,35,Forward,Active,1610612765,Pistons,DET,pistons,Detroit,christian_wood,2015,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted,208.0,97.0
1629027,Trae,Young,Trae Young,"Young, Trae",T. Young,1998-09-19T00:00:00,Oklahoma,USA,University of Oklahoma/USA,6-1,180,1,11,Guard,Active,1610612737,Hawks,ATL,hawks,Atlanta,trae_young,2018,2019,N,Y,Y,2018,1,5,185.0,82.0
202690,Jimmer,Fredette,Jimmer Fredette,"Fredette, Jimmer",J. Fredette,1989-02-25T00:00:00,Brigham Young,USA,Brigham Young/USA,6-2,195,7,32,Guard,Active,1610612758,Kings,SAC,kings,Sacramento,jimmer_fredette,2011,2018,Y,Y,Y,2011,1,10,188.0,88.0
1629034,Ray,Spalding,Ray Spalding,"Spalding, Ray",R. Spalding,1997-03-11T00:00:00,Louisville,USA,Louisville/USA,6-10,215,1,26,Forward,Active,1610612756,Suns,PHX,suns,Phoenix,ray_spalding,2018,2018,Y,Y,Y,2018,2,56,208.0,98.0
1626203,Treveon,Graham,Treveon Graham,"Graham, Treveon",T. Graham,1993-10-28T00:00:00,Va Commonwealth,USA,Virginia Commonwealth/USA,6-5,219,3,12,Guard-Forward,Active,1610612750,Timberwolves,MIN,timberwolves,Minnesota,treveon_graham,2016,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted,196.0,99.0
202718,Chandler,Parsons,Chandler Parsons,"Parsons, Chandler",C. Parsons,1988-10-25T00:00:00,Florida,USA,Florida/USA,6-9,230,8,31,Forward,Active,1610612737,Hawks,ATL,hawks,Atlanta,chandler_parsons,2011,2019,N,Y,Y,2011,2,38,206.0,104.0
203092,Tyler,Zeller,Tyler Zeller,"Zeller, Tyler",T. Zeller,1990-01-17T00:00:00,North Carolina,USA,North Carolina/USA,7-0,253,7,45,Center,Active,1610612738,Celtics,BOS,celtics,Boston,tyler_zeller,2012,2018,N,Y,Y,2012,1,17,213.0,115.0
1628993,Alize,Johnson,Alize Johnson,"Johnson, Alize",A. Johnson,1996-04-22T00:00:00,Missouri State,USA,Missouri State University/USA,6-7,212,1,24,Forward,Active,1610612754,Pacers,IND,pacers,Indiana,alize_johnson,2018,2019,Y,Y,Y,2018,2,50,201.0,96.0
1628443,Kadeem,Allen,Kadeem Allen,"Allen, Kadeem",K. Allen,1993-01-15T00:00:00,Arizona,USA,ArizonaUSA/USA,6-1,200,2,0,Guard,Active,1610612738,Celtics,BOS,celtics,Boston,kadeem_allen,2017,2019,Y,Y,Y,2017,2,53,185.0,91.0
1627215,Walt,Lemon Jr.,Walt Lemon Jr.,"Lemon Jr., Walt",W. Lemon Jr.,1992-07-26T00:00:00,Bradley,USA,Bradley/USA,6-3,180,2,25,Guard,Active,1610612741,Bulls,CHI,bulls,Chicago,walter_lemon jr.,2017,2018,Y,Y,Y,Undrafted,Undrafted,Undrafted,190.0,82.0
1628396,Tony,Bradley,Tony Bradley,"Bradley, Tony",T. Bradley,1998-01-08T00:00:00,North Carolina,USA,North Carolina/USA,6-10,248,2,13,Center-Forward,Active,1610612762,Jazz,UTA,jazz,Utah,tony_bradley,2017,2019,Y,Y,Y,2017,1,28,208.0,112.0
1627746,Skal,Labissiere,Skal Labissiere,"Labissiere, Skal",S. Labissiere,1996-03-18T00:00:00,Kentucky,Haiti,Kentucky/Haiti,6-10,235,3,17,Forward-Center,Active,1610612757,Trail Blazers,POR,blazers,Portland,skal_labissiere,2016,2019,Y,Y,Y,2016,1,28,208.0,107.0
